,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,SQ,SQ,SQ,SQ,SQ,SQ,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,
2020-05-06,2329.43994140625,2357.449951171875,2320.0,2351.260009765625,2351.260009765625,3117800,67.31999969482422,69.80999755859375,67.12000274658203,68.0999984741211,68.0999984741211,16202900,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,74.57939147949219,142333600
2020-05-07,2374.780029296875,2376.0,2343.110107421875,2367.610107421875,2367.610107421875,3396400,69.86000061035156,76.80000305175781,69.58000183105469,74.62000274658203,74.62000274658203,31027000,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,75.35091400146484,115215200
2020-05-08,2372.139892578125,2387.239990234375,2357.0,2379.610107421875,2379.610107421875,3211200,72.04000091552734,76.4000015258789,72.0,76.05000305175781,76.05000305175781,20030600,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,77.14439392089844,134048000
2020-05-11,2374.699951171875,2419.669921875,2372.110107421875,2409.0,2409.0,3259200,75.69999694824219,75.90299987792969,74.36000061035156,74.9000015258789,74.9000015258789,12720600,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,78.35828399658203,145946400
2020-05-12,2411.85009765625,2419.0,2355.0,2356.949951171875,2356.949951171875,3074900,76.0,77.38999938964844,74.30999755859375,75.20999908447266,75.20999908447266,17015500,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,77.4627914428711,162301200
2020-05-13,2366.800048828125,2407.699951171875,2337.800048828125,2367.919921875,2367.919921875,4782900,75.31999969482422,75.80000305175781,70.81999969482422,73.79000091552734,73.79000091552734,13970100,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,76.52749633789062,200622400
2020-05-14,2361.010009765625,2391.3701171875,2353.2099609375,2388.85009765625,2388.85009765625,3648100,72.16999816894531,78.25,71.06999969482422,78.19999694824219,78.19999694824219,16038900,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,76.99763488769531,158929200
2020-05-15,2368.52001953125,2411.0,2356.3701171875,2409.780029296875,2409.780029296875,4235000,77.75,81.12999725341797,76.6500015258789,80.26000213623047,80.26000213623047,16312000,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,76.54241180419922,166348400
2020-05-18,2404.35009765625,2433.0,2384.010009765625,2426.260009765625,2426.260009765625,4366600,78.69999694824219,81.3499984741211,76.44000244140625,76.62999725341797,76.62999725341797,16215500,78.2925033569336,79.125,77.58000183105469,78.73999786376953,78.3458480834961,135372400
2020-05-19,2429.830078125,2485.0,2428.969970703125,2449.330078125,2449.330078125,4320500,76.44999694824219,82.13999938964844,76.25,79.25,79.25,14225500,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,77.89312744140625,101729600
2020-05-20,2477.8701171875,2500.010009765625,2467.27001953125,2497.93994140625,2497.93994140625,3998100,81.5,83.0999984741211,80.5199966430664,82.04000091552734,82.04000091552734,10152200,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,79.40800476074219,111504800
2020-05-21,2500.0,2525.449951171875,2442.5400390625,2446.739990234375,2446.739990234375,5114400,79.5,81.69999694824219,78.76000213623047,81.48999786376953,81.48999786376953,10082100,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,78.81597900390625,102688800
2020-05-22,2455.010009765625,2469.85009765625,2430.1298828125,2436.8798828125,2436.8798828125,2867100,81.2300033569336,82.48999786376953,80.83000183105469,81.48999786376953,81.48999786376953,6262000,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,79.32343292236328,81803200
2020-05-26,2458.0,2462.0,2414.06005859375,2421.860107421875,2421.860107421875,3568200,83.9800033569336,84.08999633789062,80.5,80.79000091552734,80.79000091552734,9682800,80.875,81.05999755859375,79.125,79.18250274658203,78.7861328125,125522000
2020-05-27,2404.989990234375,2413.580078125,2330.0,2410.389892578125,2410.389892578125,5056900,80.04000091552734,81.13999938964844,76.0199966430664,81.0199966430664,81.0199966430664,11637100,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,79.12940216064453,112945200
2020-05-28,2384.330078125,2436.969970703125,2378.22998046875,2401.10009765625,2401.10009765625,3190200,81.0199966430664,82.31999969482422,79.0,79.62000274658203,79.62000274658203,9939400,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,79.16423034667969,133560800
2020-05-29,2415.93994140625,2442.3701171875,2398.199951171875,2442.3701171875,2442.3701171875,3529300,79.7300033569336,81.94999694824219,79.33999633789062,81.08000183105469,81.08000183105469,8325500,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,79.08712005615234,153598000
2020-06-01,2448.0,2476.929931640625,2444.169921875,2471.0400390625,2471.0400390625,2928900,81.0,83.41999816894531,80.12000274658203,82.72000122070312,82.72000122070312,8709700,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80.05972290039062,80791200
2020-06-02,2467.0,2473.530029296875,2445.31005859375,2472.409912109375,2472.409912109375,2529900,82.95999908447266,88.2699966430664,82.37999725341797,88.0,88.0,18364200,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,80.43035125732422,87642800
2020-06-03,2468.010009765625,2488.0,2461.169921875,2478.39990234375,2478.39990234375,2671000,88.0,92.55000305175781,87.08999633789062,91.97000122070312,91.97000122070312,17089200,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,80.87313079833984,104491200
2020-06-04,2477.429931640625,2507.5400390625,2450.010009765625,2460.60009765625,2460.60009765625,2948700,90.95999908447266,92.95999908447266,86.19000244140625,87.72000122070312,87.72000122070312,13368100,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,80.1766357421875,87560400
2020-06-05,2444.510009765625,2488.64990234375,2437.1298828125,2483.0,2483.0,3306400,90.0,91.44999694824219,88.06700134277344,89.93000030517578,89.93000030517578,11127700,80.8375015258789,82.9375,80.80750274658203,82.875,82.46015167236328,137250400
2020-06-08,2500.199951171875,2530.0,2487.340087890625,2524.06005859375,2524.06005859375,3970700,90.5,91.2300033569336,88.02999877929688,89.62000274658203,89.62000274658203,8751100,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,82.94768524169922,95654400
2020-06-09,2529.43994140625,2626.429931640625,2525.0,2600.860107421875,2600.860107421875,5176000,89.0199966430664,91.65399932861328,87.87000274658203,89.52999877929688,89.52999877929688,7749000,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,85.56700897216797,147712400
2020-06-10,2645.0,2722.35009765625,2626.260009765625,2647.449951171875,2647.449951171875,4946000,90.26000213623047,92.97000122070312,89.5,91.91000366210938,91.91000366210938,9486700,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,87.76844024658203,166651600
2020-06-11,2603.5,2671.3798828125,2536.22998046875,2557.9599609375,2557.9599609375,5800100,87.75,90.0,85.7699966430664,86.08999633789062,86.08999633789062,14754700,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,83.55464172363281,201662400
2020-06-12,2601.2099609375,2621.47998046875,2503.35009765625,2545.02001953125,2545.02001953125,5436100,89.0199966430664,89.18000030517578,84.25,86.72000122070312,86.72000122070312,9937300,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,84.27600860595703,200146000
2020-06-15,2526.60009765625,2584.0,2508.0,2572.679931640625,2572.679931640625,3865100,84.79000091552734,91.30000305175781,84.05999755859375,91.0,91.0,9813000,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,85.3182601928711,138808800
2020-06-16,2620.0,2620.0,2576.0,2615.27001953125,2615.27001953125,3585600,93.06999969482422,95.86799621582031,92.55999755859375,94.73999786376953,94.73999786376953,13026400,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,87.57939147949219,165428800
2020-06-17,2647.5,2655.0,2631.820068359375,2640.97998046875,2640.97998046875,2959300,94.77999877929688,100.0,94.69999694824219,97.02999877929688,97.02999877929688,17113700,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,87.45750427246094,114406400
2020-06-18,2647.010009765625,2659.639892578125,2636.110107421875,2653.97998046875,2653.97998046875,2487800,97.0,98.6500015258789,95.81999969482422,98.2699966430664,98.2699966430664,8766900,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,87.4923324584961,96820400
2020-06-19,2678.080078125,2697.429931640625,2659.0,2675.010009765625,2675.010009765625,5777000,100.0999984741211,102.26000213623047,97.91999816894531,97.9800033569336,97.9800033569336,13879800,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,86.99234771728516,264476000
2020-06-22,2684.5,2715.0,2669.0,2713.820068359375,2713.820068359375,3208800,99.73999786376953,105.45999908447266,99.25,104.22000122070312,104.22000122070312,17117000,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,89.26839447021484,135445200
2020-06-23,2726.02001953125,2783.110107421875,2718.0400390625,2764.409912109375,2764.409912109375,4231700,105.0,106.36000061035156,103.05000305175781,104.75,104.75,14042800,91.0,93.09500122070312,90.56749725341797,91.63249969482422,91.1738052368164,212155600
2020-06-24,2780.0,2796.0,2721.0,2734.39990234375,2734.39990234375,4526600,104.0,105.7490005493164,98.93000030517578,100.87999725341797,100.87999725341797,13250400,91.25,92.19750213623047,89.62999725341797,90.01499938964844,89.56440734863281,192623200
2020-06-25,2739.550048828125,2756.22998046875,2712.139892578125,2754.580078125,2754.580078125,2968700,102.45999908447266,106.1500015258789,101.28600311279297,104.77999877929688,104.77999877929688,13569800,90.17500305175781,91.25,89.39250183105469,91.20999908447266,90.75342559814453,137522400
2020-06-26,2775.06005859375,2782.570068359375,2688.0,2692.8701171875,2692.8701171875,6500800,105.02999877929688,107.83999633789062,102.51799774169922,104.30000305175781,104.30000305175781,19759100,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,87.96495056152344,205256800
2020-06-29,2690.010009765625,2696.800048828125,2630.080078125,2680.3798828125,2680.3798828125,4223400,105.1500015258789,105.27999877929688,101.22000122070312,103.68000030517578,103.68000030517578,9210800,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,89.99225616455078,130646000
2020-06-30,2685.070068359375,2769.6298828125,2675.030029296875,2758.820068359375,2758.820068359375,3769700,103.5,105.30000305175781,102.88800048828125,104.94000244140625,104.94000244140625,7605100,90.0199966430664,91.49500274658203,90.0,91.19999694824219,90.74346923828125,140223200
2020-07-01,2757.989990234375,2895.0,2754.0,2878.699951171875,2878.699951171875,6363400,106.91999816894531,117.12999725341797,106.54000091552734,115.9000015258789,115.9000015258789,22480900,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,90.57183837890625,110737200
2020-07-02,2912.010009765625,2955.56005859375,2871.10009765625,2890.300048828125,2890.300048828125,6593400,118.0,118.77999877929688,113.2300033569336,113.38999938964844,113.38999938964844,15066300,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,90.57183837890625,114041600
2020-07-06,2934.969970703125,3059.8798828125,2930.0,3057.0400390625,3057.0400390625,6880600,118.79000091552734,128.36000061035156,118.02999877929688,118.97000122070312,118.97000122070312,34424000,92.5,93.94499969482422,92.46749877929688,93.4625015258789,92.9946517944336,118655600
2020-07-07,3058.550048828125,3069.550048828125,2990.0,3000.1201171875,3000.1201171875,5257500,121.19999694824219,129.83999633789062,120.02999877929688,125.5999984741211,125.5999984741211,28573900,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,92.70609283447266,112424400
2020-07-08,3022.610107421875,3083.969970703125,3012.429931640625,3081.110107421875,3081.110107421875,5037600,127.19999694824219,133.42999267578125,127.0,133.35000610351562,133.35000610351562,25627400,94.18000030517578,95.375,94.08999633789062,95.34249877929688,94.865234375,117092000
2020-07-09,3115.989990234375,3193.8798828125,3074.0,3182.6298828125,3182.6298828125,6388700,132.5399932861328,133.80999755859375,127.66999816894531,129.38999938964844,129.38999938964844,21959300,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,95.273193359375,125642800
2020-07-10,3191.760009765625,3215.0,3135.699951171875,3200.0,3200.0,5486000,128.38999938964844,129.60000610351562,125.25499725341797,128.0500030517578,128.0500030517578,11260800,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,95.4398422241211,90257200
2020-07-13,3251.06005859375,3344.2900390625,3068.389892578125,3104.0,3104.0,7720400,131.0500030517578,133.24000549316406,116.66999816894531,118.6500015258789,118.6500015258789,18489500,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,94.99955749511719,191649200
2020-07-14,3089.0,3127.3798828125,2950.0,3084.0,3084.0,7231900,118.58999633789062,121.85399627685547,111.13999938964844,121.23999786376953,121.23999786376953,17175100,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,96.5716552734375,170989200
2020-07-15,3080.22998046875,3098.35009765625,2973.179931640625,3008.8701171875,3008.8701171875,5788900,124.01000213623047,124.4800033569336,117.66000366210938,122.19999694824219,122.19999694824219,9606900,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,97.23580932617188,153198000
2020-07-16,2971.06005859375,3032.0,2918.22998046875,2999.89990234375,2999.89990234375,6394200,119.94000244140625,123.30000305175781,117.55000305175781,119.94999694824219,119.94999694824219,11827600,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,96.0393295288086,110577600
2020-07-17,3009.0,3024.0,2948.449951171875,2961.969970703125,2961.969970703125,4761300,120.9800033569336,122.37999725341797,118.58999633789062,120.7300033569336,120.7300033569336,6961700,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,95.84529876708984,92186800
2020-07-20,3000.199951171875,3201.360107421875,2994.02001953125,3196.840087890625,3196.840087890625,7598200,121.26000213623047,129.4600067138672,120.52999877929688,128.38999938964844,128.38999938964844,12424000,96.4175033569336,98.5,96.0625,98.35749816894531,97.86514282226562,90318000
2020-07-21,3232.489990234375,3240.580078125,3105.719970703125,3138.2900390625,3138.2900390625,6135000,129.9499969482422,130.8000030517578,125.06999969482422,126.98999786376953,126.98999786376953,10777800,99.17250061035156,99.25,96.74250030517578,97.0,96.51444244384766,103646000
2020-07-22,3125.0,3150.0,3065.260009765625,3099.909912109375,3099.909912109375,4104200,127.48999786376953,131.7100067138672,127.05999755859375,129.17999267578125,129.17999267578125,8437500,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,96.78556823730469,89001600
2020-07-23,3098.27001953125,3098.27001953125,2970.0,2986.550048828125,2986.550048828125,5656900,127.73999786376953,129.8489990234375,121.31999969482422,122.93000030517578,122.93000030517578,11010200,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,92.38023376464844,197004400
2020-07-24,2930.0,3031.580078125,2888.0,3008.909912109375,3008.909912109375,5632400,119.88999938964844,122.91000366210938,117.0,121.41000366210938,121.41000366210938,8060000,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,92.15138244628906,185438800
2020-07-27,3062.0,3098.0,3015.77001953125,3055.2099609375,3055.2099609375,4170500,124.62000274658203,126.7699966430664,122.33999633789062,125.75,125.75,9685700,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,94.33539581298828,121214000
2020-07-28,3054.27001953125,3077.090087890625,2995.760009765625,3000.330078125,3000.330078125,3126700,125.19999694824219,127.52999877929688,123.31999969482422,123.51000213623047,123.51000213623047,7126100,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,92.78570556640625,103625600
2020-07-29,3030.989990234375,3039.159912109375,2996.77001953125,3033.530029296875,3033.530029296875,2974100,125.13999938964844,128.9499969482422,124.9000015258789,128.5500030517578,128.5500030517578,8693400,93.75,95.2300033569336,93.7125015258789,95.04000091552734,94.56424713134766,90329200
2020-07-30,3014.0,3092.0,3005.0,3051.8798828125,3051.8798828125,6128300,128.5399932861328,131.3699951171875,125.33000183105469,129.1300048828125,129.1300048828125,10192300,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,95.70849609375,158130000
2020-07-31,3244.0,3246.820068359375,3151.0,3164.679931640625,3164.679931640625,8085500,131.33999633789062,131.89999389648438,127.36000061035156,129.85000610351562,129.85000610351562,8599700,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,105.72808837890625,374336800
2020-08-03,3180.510009765625,3184.0,3104.0,3111.889892578125,3111.889892578125,5074700,130.25999450683594,136.13499450683594,130.25999450683594,134.8000030517578,134.8000030517578,11472600,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,108.39218139648438,308151200
2020-08-04,3101.2099609375,3167.239990234375,3101.2099609375,3138.830078125,3138.830078125,4694300,135.8800048828125,137.8000030517578,133.60000610351562,136.8300018310547,136.8300018310547,10870300,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,109.11604309082031,173071600
2020-08-05,3143.77001953125,3213.590087890625,3127.300048828125,3205.030029296875,3205.030029296875,3930000,153.16000366210938,158.42999267578125,146.1999969482422,146.5500030517578,146.5500030517578,39507000,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,109.51155090332031,121992000
2020-08-06,3194.360107421875,3247.469970703125,3165.429931640625,3225.0,3225.0,3940600,149.75999450683594,155.88999938964844,149.1199951171875,154.0,154.0,19352800,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,113.33232879638672,202428800
2020-08-07,3224.010009765625,3240.81005859375,3140.669921875,3167.4599609375,3167.4599609375,3936100,151.50999450683594,153.83999633789062,143.35000610351562,147.22000122070312,147.22000122070312,15577300,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,110.7556381225586,198045600
2020-08-10,3170.31005859375,3172.510009765625,3101.52001953125,3148.159912109375,3148.159912109375,3167300,147.52999877929688,147.82000732421875,138.66000366210938,139.33999633789062,139.33999633789062,13066300,112.5999984741211,113.7750015258789,110.0,112.72750091552734,112.36544799804688,212403600
2020-08-11,3113.199951171875,3159.219970703125,3073.0,3080.669921875,3080.669921875,3718100,137.94000244140625,142.947998046875,135.02999877929688,138.25,138.25,13157100,111.97000122070312,112.48249816894531,109.10749816894531,109.375,109.0237045288086,187902400
2020-08-12,3108.0,3174.389892578125,3101.419921875,3162.239990234375,3162.239990234375,3527200,140.00999450683594,143.4199981689453,137.69000244140625,139.02000427246094,139.02000427246094,10596900,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,112.64704132080078,165944800
2020-08-13,3182.989990234375,3217.52001953125,3155.0,3161.02001953125,3161.02001953125,3149000,140.89999389648438,145.50999450683594,140.1999969482422,143.19000244140625,143.19000244140625,9835000,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,114.64060974121094,210082000
2020-08-14,3178.179931640625,3178.239990234375,3120.0,3148.02001953125,3148.02001953125,2751700,143.88999938964844,144.0,139.72999572753906,141.9600067138672,141.9600067138672,6654700,114.83000183105469,115.0,113.04499816894531,114.90750122070312,114.53844451904297,165565200
2020-08-17,3173.1201171875,3194.969970703125,3154.179931640625,3182.409912109375,3182.409912109375,2691200,144.49000549316406,153.67999267578125,143.17999267578125,152.47999572753906,152.47999572753906,13280500,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,114.2394027709961,119561600
2020-08-18,3212.0,3320.0,3205.820068359375,3312.489990234375,3312.489990234375,5346000,151.97000122070312,153.19000244140625,147.41200256347656,151.0399932861328,151.0399932861328,8523400,114.35250091552734,116.0,114.00749969482422,115.5625,115.19133758544922,105633600
2020-08-19,3303.010009765625,3315.89990234375,3256.0,3260.47998046875,3260.47998046875,4185100,151.22000122070312,152.35499572753906,148.55999755859375,150.3699951171875,150.3699951171875,6539900,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,115.33586883544922,145538000
2020-08-20,3252.0,3312.6201171875,3238.0,3297.3701171875,3297.3701171875,3332500,150.1699981689453,158.10000610351562,149.82000732421875,155.86000061035156,155.86000061035156,12428100,115.75,118.39250183105469,115.73249816894531,118.2750015258789,117.89512634277344,126907200
2020-08-21,3295.0,3314.39990234375,3275.389892578125,3284.719970703125,3284.719970703125,3575900,156.39999389648438,159.47000122070312,153.1199951171875,155.10000610351562,155.10000610351562,8630500,119.26249694824219,124.86750030517578,119.25,124.37000274658203,123.97055053710938,338054800
2020-08-24,3310.14990234375,3380.320068359375,3257.56005859375,3307.4599609375,3307.4599609375,4666300,159.0,159.0,150.97999572753906,151.7899932861328,151.7899932861328,8807700,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,125.4532699584961,345937600
2020-08-25,3294.989990234375,3357.39990234375,3267.0,3346.489990234375,3346.489990234375,3992800,151.8000030517578,155.74000549316406,149.0,155.0,155.0,6429400,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,124.42408752441406,211495600
2020-08-26,3351.110107421875,3451.739990234375,3344.570068359375,3441.85009765625,3441.85009765625,6508700,156.08999633789062,158.69000244140625,151.72999572753906,153.74000549316406,153.74000549316406,7689900,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,126.11613464355469,163022400
2020-08-27,3450.050048828125,3453.0,3378.0,3400.0,3400.0,4264800,156.8699951171875,161.5399932861328,155.5,155.61000061035156,155.61000061035156,11617200,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,124.6084976196289,155552400
2020-08-28,3423.0,3433.3701171875,3386.5,3401.800048828125,3401.800048828125,2897000,159.14999389648438,159.14999389648438,154.05999755859375,155.92999267578125,155.92999267578125,6292000,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,124.40664672851562,187630000
2020-08-31,3408.989990234375,3495.0,3405.0,3450.9599609375,3450.9599609375,4185900,157.0,160.77499389648438,156.02000427246094,159.55999755859375,159.55999755859375,7630200,127.58000183105469,131.0,126.0,129.0399932861328,128.62554931640625,225702700
2020-09-01,3489.580078125,3513.8701171875,3467.0,3499.1201171875,3499.1201171875,3476400,164.80999755859375,170.4600067138672,162.0,166.66000366210938,166.66000366210938,12306400,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,133.74903869628906,152470100
2020-09-02,3547.0,3552.25,3486.68994140625,3531.449951171875,3531.449951171875,3931500,170.60000610351562,170.61000061035156,158.11000061035156,162.8800048828125,162.8800048828125,11214800,137.58999633789062,137.97999572753906,127.0,131.39999389648438,130.97796630859375,200119000
2020-09-03,3485.0,3488.409912109375,3303.0,3368.0,3368.0,8161100,157.0,157.22999572753906,149.50999450683594,152.86000061035156,152.86000061035156,16421200,126.91000366210938,128.83999633789062,120.5,120.87999725341797,120.49175262451172,257599600
2020-09-04,3318.0,3381.5,3111.1298828125,3294.6201171875,3294.6201171875,8781800,149.6300048828125,152.22000122070312,134.0,146.38999938964844,146.38999938964844,17995200,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,120.57150268554688,332607200
2020-09-08,3144.0,3250.85009765625,3130.0,3149.840087890625,3149.840087890625,6094200,137.00999450683594,146.13999938964844,136.88999938964844,139.11000061035156,139.11000061035156,10681400,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,112.45764923095703,231366600
2020-09-09,3202.989990234375,3303.179931640625,3185.0,3268.610107421875,3268.610107421875,5188700,145.64999389648438,145.64999389648438,139.25,144.2100067138672,144.2100067138672,9463600,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,116.94319152832031,176940500
2020-09-10,3307.219970703125,3349.889892578125,3170.550048828125,3175.110107421875,3175.110107421875,5330700,147.02000427246094,148.5449981689453,139.82000732421875,141.07000732421875,141.07000732421875,6711500,120.36000061035156,120.5,112.5,113.48999786376953,113.12549591064453,182274400
2020-09-11,3208.68994140625,3217.340087890625,3083.97998046875,3116.219970703125,3116.219970703125,5094000,143.91000366210938,143.91000366210938,134.25999450683594,137.4499969482422,137.4499969482422,8428400,114.56999969482422,115.2300033569336,110.0,112.0,111.6402816772461,180860300
2020-09-14,3172.93994140625,3187.389892578125,3096.0,3102.969970703125,3102.969970703125,4529600,140.07000732421875,145.39999389648438,138.80999755859375,144.39999389648438,144.39999389648438,7754800,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,114.98948669433594,140150100
2020-09-15,3136.159912109375,3175.02001953125,3108.919921875,3156.1298828125,3156.1298828125,4021500,146.1300048828125,158.5,146.1300048828125,154.5,154.5,18550000,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,115.16891479492188,184642000
2020-09-16,3179.989990234375,3187.239990234375,3074.14990234375,3078.10009765625,3078.10009765625,4512200,155.1999969482422,159.0,149.8800048828125,151.0500030517578,151.0500030517578,10200500,115.2300033569336,116.0,112.04000091552734,112.12999725341797,111.76985931396484,154679000
2020-09-17,3009.25,3029.429931640625,2972.550048828125,3008.72998046875,3008.72998046875,6449100,146.27000427246094,147.69000244140625,142.24000549316406,145.63999938964844,145.63999938964844,11972200,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,109.98561096191406,178011000
2020-09-18,3031.739990234375,3037.800048828125,2905.5400390625,2954.909912109375,2954.909912109375,8892600,147.3699951171875,149.1300048828125,141.63999938964844,145.00999450683594,145.00999450683594,8886600,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,106.4968490600586,287104900
2020-09-21,2906.5,2962.0,2871.0,2960.469970703125,2960.469970703125,6117900,140.4199981689453,151.97999572753906,139.30999755859375,151.1199951171875,151.1199951171875,12662700,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,109.72644805908203,195713800
2020-09-22,3033.840087890625,3133.989990234375,3000.199951171875,3128.989990234375,3128.989990234375,6948800,152.82000732421875,156.33999633789062,148.58999633789062,155.58999633789062,155.58999633789062,11189700,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,111.45088195800781,183055400
2020-09-23,3120.429931640625,3127.0,2992.3798828125,2999.860107421875,2999.860107421875,5652700,155.8699951171875,157.97999572753906,147.8000030517578,149.58999633789062,149.58999633789062,8867000,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,106.77596282958984,150718700
2020-09-24,2977.7900390625,3069.300048828125,2965.0,3019.7900390625,3019.7900390625,5529400,151.00999450683594,155.92300415039062,148.0,152.30999755859375,152.30999755859375,13213900,105.16999816894531,110.25,105.0,108.22000122070312,107.87242126464844,167743300
2020-09-25,3054.860107421875,3101.5400390625,2999.0,3095.1298828125,3095.1298828125,4615200,153.05999755859375,158.97999572753906,151.75100708007812,157.72000122070312,157.72000122070312,8782800,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,111.91937255859375,149981400
2020-09-28,3148.85009765625,3175.0400390625,3117.169921875,3174.050048828125,3174.050048828125,4224200,160.49000549316406,164.5,158.22999572753906,160.75999450683594,160.75999450683594,10287100,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,114.59076690673828,137672400
2020-09-29,3175.389892578125,3188.260009765625,3132.5400390625,3144.8798828125,3144.8798828125,3495800,164.0,167.55999755859375,163.1300048828125,164.80999755859375,164.80999755859375,12079900,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,113.72356414794922,99382200
2020-09-30,3141.139892578125,3212.8798828125,3133.989990234375,3148.72998046875,3148.72998046875,4896100,164.47000122070312,166.19000244140625,161.22999572753906,162.5500030517578,162.5500030517578,6561200,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,115.43804168701172,142675200
2020-10-01,3208.0,3224.0,3172.0,3221.260009765625,3221.260009765625,4971900,166.13999938964844,168.61000061035156,164.5800018310547,168.49000549316406,168.49000549316406,6723500,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,116.4148941040039,116120400
2020-10-02,3153.6298828125,3195.800048828125,3123.0,3125.0,3125.0,5613100,164.0500030517578,171.24000549316406,163.80099487304688,169.61000061035156,169.61000061035156,11160200,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,112.6570053100586,144712000
